1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Phase
-0.00088909,0.00179378,1.667e-05,0.01200659,-0.00393914,0.00139165,-0.00054027,0.00105946,0.00014133,0.01207477,-0.00521415,0.00087401,-0.0002509,-0.00017962,-7.82e-06,-6.458e-05,0.00033984,0.00031139,-0.00027183,-0.00032833,5.299e-05,-0.00039016,0.00123868,0.00018013,0.0020021,0.01271266,0.00119764,0.01318148,0.00030866,0.00046543,0.00042954,0.0013111,R
-0.00113098,0.00143523,-4.191e-05,0.01371546,-0.00778894,0.0023975,-0.00067449,0.00053584,0.00010213,0.01465986,-0.00741623,0.00195467,-7.803e-05,-0.00011566,-1.89e-05,0.00055125,-0.00124187,0.00032447,-4.329e-05,-0.00016891,-1.264e-05,0.0008339,-0.00071035,0.0003486,0.00182777,0.01595398,0.00086746,0.01654487,0.00014079,0.00139693,0.00017483,0.00114957,R
-0.00122062,0.00052451,-8.966e-05,0.01204898,-0.01498964,0.00283619,-0.00042055,-1.947e-05,-4.036e-05,0.00994219,-0.00661434,0.00232126,-2.801e-05,-0.0002846,-1.492e-05,-0.00052078,-0.00225022,0.00013709,7.935e-05,-0.00017353,-4.453e-05,-0.00147427,0.00025059,0.00011456,0.00133156,0.01943994,0.00042293,0.01216491,0.00028637,0.00231376,0.00019594,0.0014998,R
-0.00042684,0.00073892,-0.00019848,0.01169517,-0.01542789,0.00218626,-0.00051273,0.00024237,-8.122e-05,0.01166456,-0.00760078,0.00205429,8.535e-05,2.305e-05,-1.17e-05,-3.804e-05,-4.712e-05,-6.989e-05,-9.91e-06,2.815e-05,-4.39e-06,0.0001852,-0.00010607,-2.871e-05,0.00087612,0.01948272,0.00057292,0.01407317,8.918e-05,9.248e-05,3.017e-05,0.00021535,R
-0.00055362,0.00106782,-0.00024343,0.01401159,-0.01873573,0.00225286,-0.00130702,0.000372,-7.834e-05,0.01522402,-0.00975675,0.00225358,-7.924e-05,0.00020556,-2.809e-05,0.00144776,-0.0020674,4.163e-05,-0.00049643,8.102e-05,1.8e-06,0.00222466,-0.00134748,0.00012455,0.00122718,0.02350378,0.00136118,0.01822206,0.00022209,0.00252426,0.000503,0.00260391,R
-0.000741,0.00087936,-0.00018215,0.01291379,-0.01656887,0.00200534,-0.00142238,0.00015754,-7.761e-05,0.01177423,-0.01274269,0.00103661,-3.987e-05,-4.01e-05,1.304e-05,-0.00023357,0.00046104,-5.266e-05,-2.454e-05,-4.563e-05,1.5e-07,-0.000734,-0.00063531,-0.00025893,0.00116427,0.02110248,0.00143318,0.01738054,5.803e-05,0.0005195,5.181e-05,0.00100469,R
0.00067329,0.00065801,-0.00025745,0.01483553,-0.02112606,0.00083217,-0.00149322,-0.00030657,-2.76e-06,0.01361487,-0.02002829,2.853e-05,0.00030746,-4.812e-05,-1.637e-05,0.00041777,-0.00099069,-0.00025504,-1.54e-05,-0.00010089,1.627e-05,0.00040014,-0.00158383,-0.00021915,0.000976,0.0258282,0.00152436,0.02421772,0.00031163,0.00110501,0.00010335,0.00164822,R
0.00210688,0.00102507,-0.00032711,0.0092952,-0.02228797,-0.0004391,8.116e-05,-4.363e-05,-7.494e-05,0.01294217,-0.03202661,-0.00198877,0.000448,0.0001147,-2.177e-05,-0.00173135,-0.0003631,-0.00039727,0.00049199,8.217e-05,-2.256e-05,-0.00021022,-0.00374947,-0.0006304,0.00236574,0.02415258,0.00011877,0.03459998,0.00046296,0.00181308,0.00049932,0.00380791,D
0.00552926,0.00437267,-0.00073831,0.02496931,-0.03973564,-0.00253208,0.00158065,0.00165054,-0.00021593,0.01683546,-0.02973354,-0.00193938,0.00110399,0.00107987,-0.00013265,0.00505617,-0.00562828,-0.00067516,0.00048371,0.0005465,-4.548e-05,0.0012559,0.0007397,1.593e-05,0.00708788,0.04699787,0.00229551,0.03422393,0.00155,0.00759593,0.00073124,0.00145763,D
-0.01008475,0.00361405,0.00136251,0.02386004,-0.02794959,-0.00171013,-0.00926373,0.00829376,-9.728e-05,0.01248114,-0.02466882,-0.00198868,-0.00503678,-0.00024472,0.00067769,-0.00035783,0.00380195,0.00026515,-0.00349819,0.00214298,3.827e-05,-0.00140462,0.00163378,-1.59e-05,0.01079907,0.03678866,0.01243433,0.02771794,0.00508805,0.00382795,0.00410258,0.00215464,D
-0.01247156,0.00634023,0.00126386,0.0240132,-0.01597413,-0.0008107,-0.00660759,0.00606518,0.00050151,0.00443878,-0.00097833,-0.00038178,-0.00076994,0.00087941,-3.182e-05,4.941e-05,0.00386305,0.00029014,0.00085682,-0.0007189,0.00019316,-0.00259431,0.00764209,0.00051836,0.01404762,0.02885245,0.00898322,0.00456132,0.00116927,0.00387424,0.00113502,0.00808707,D
-0.01505134,0.00316665,0.00161106,0.00172929,0.00730505,0.00031724,-0.00778615,0.00413084,0.00070515,-0.00625664,-0.00282042,-0.00161645,-0.00083219,-0.00102374,0.000112,-0.00718836,0.00750941,0.00036385,-0.00038018,-0.00062398,6.569e-05,-0.00345014,-0.00059422,-0.00039828,0.01546499,0.00751364,0.00884224,0.00705076,0.00132405,0.01040174,0.00073362,0.00352352,D
0.00010931,0.00503793,-0.00042181,0.00067364,0.00187578,-0.00032434,0.00353009,0.00200906,0.0009393,-0.0066593,-0.00317077,-0.00159023,0.0047377,0.00058477,-0.00063527,-0.00032989,-0.00169665,-0.00020049,0.00353633,-0.00066305,7.317e-05,-0.00012583,-0.00010948,8.19e-06,0.00505674,0.00201929,0.00416895,0.00754512,0.00481574,0.00174001,0.00359869,0.00016699,D
0.00011513,0.00365581,-0.00011281,0.00035653,0.00313335,-0.00034707,-0.00269689,0.00356749,0.00015077,0.0053834,0.00746214,0.0003634,1.27e-06,-0.00030046,6.717e-05,-6.894e-05,0.00027339,-4.94e-06,-0.00135369,0.00033879,-0.00017142,0.00261798,0.0023115,0.0004247,0.00365936,0.00317261,0.0044747,0.00920851,0.00030788,0.00028199,0.00140593,0.00351813,D
-0.00083978,0.00420712,-7.393e-05,3.477e-05,0.0028067,-0.00026652,-0.00439363,0.00397534,3.375e-05,0.01193545,0.00924303,0.00139195,-0.00029841,0.00017228,1.215e-05,-0.00010055,-0.00010208,2.517e-05,-0.00053023,0.00012745,-3.657e-05,0.00204752,0.00055653,0.00032142,0.00429075,0.00281954,0.00592524,0.01516002,0.00034479,0.00014548,0.00054656,0.00214601,D
-0.00166965,0.00353606,-5.57e-06,-0.00015334,0.00220252,-0.00018431,-0.00453053,0.00042768,-0.00023053,0.01065457,0.00791355,0.00114982,-0.00018041,-0.00014588,1.486e-05,-4.089e-05,-0.00013134,1.787e-05,-2.976e-05,-0.00077123,-5.745e-05,-0.00027845,-0.00028902,-5.264e-05,0.00391043,0.00221553,0.00455651,0.01332164,0.00023248,0.00013872,0.00077394,0.00040477,D
-0.00186158,0.00161376,3.156e-05,-0.00022836,0.00062078,-8.493e-05,-0.00256663,0.0001719,1.59e-05,0.00077596,-0.00160565,-0.00031749,-5.998e-05,-0.00060072,1.16e-05,-2.345e-05,-0.00049429,3.106e-05,0.00061372,-7.993e-05,7.701e-05,-0.00308706,-0.00297475,-0.00045853,0.00246388,0.00066688,0.00257243,0.00181136,0.00060382,0.00049582,0.00062367,0.00431154,D
-0.00069245,0.00026912,1.58e-06,-0.00019461,3.605e-05,-3.245e-05,-0.00107308,-0.00022238,3.05e-05,0.00017396,-0.00101938,-0.00010394,0.00018857,-0.00021688,-4.84e-06,5.44e-06,-9.431e-05,8.46e-06,0.0002409,-6.359e-05,2.35e-06,-9.71e-05,9.456e-05,3.444e-05,0.00074291,0.00020056,0.0010963,0.00103933,0.00028743,9.485e-05,0.00024916,0.00013984,D
-0.00021784,-0.00025673,-2.749e-05,-0.00014651,-0.00061793,-1.12e-05,-0.00118715,-0.00103,-0.0001289,0.00045822,-0.00201981,-0.00014319,0.00010098,-0.00011188,-6.19e-06,1.023e-05,-0.00013915,4.52e-06,-2.427e-05,-0.00017183,-3.391e-05,6.048e-05,-0.00021286,-8.35e-06,0.00033782,0.00063516,0.00157697,0.00207608,0.00015084,0.0001396,0.00017682,0.00022144,D
0.00047237,-0.00179515,-7.882e-05,0.00654945,-0.00325276,0.00057215,0.00090322,-0.00288792,5.253e-05,-1.722e-05,-0.00253095,-0.00013681,0.00014685,-0.00032732,-1.092e-05,0.00142467,-0.0005606,0.00012412,0.00044476,-0.0003953,3.86e-05,-0.00010116,-0.00010875,1.36e-06,0.00185793,0.00733506,0.00302633,0.0025347,0.00035892,0.00153602,0.00059629,0.00014853,D
0.0006886,-0.00446391,-0.0001009,0.00092209,-0.00560333,-0.00016794,0.00110954,-0.00521135,5.257e-05,0.00026522,-0.00663301,-0.00037334,6.975e-05,-0.00086089,-7.12e-06,-0.00181528,-0.00075825,-0.00023874,6.656e-05,-0.00074949,1e-08,9.111e-05,-0.00132325,-7.63e-05,0.00451783,0.00568117,0.00532842,0.0066488,0.00086374,0.00198171,0.00075244,0.00132857,D
0.0017074,-0.01095666,-0.0002819,0.00163801,-0.01014245,-0.00027861,0.00144359,-0.00744534,-0.00011326,-0.0005241,-0.01377371,-0.00089555,0.00032865,-0.00209444,-5.839e-05,0.00023094,-0.00146423,-3.57e-05,0.00010776,-0.00072064,-5.349e-05,-0.00025462,-0.00230345,-0.00016845,0.01109248,0.01027764,0.00758485,0.01381274,0.00212087,0.00148276,0.00073062,0.00232359,D
0.00102863,-0.01088907,-0.00025406,-0.0080224,-0.00780492,-0.00115076,0.00459081,-0.01083163,-0.00075982,-0.00265472,-0.01102771,0.00029243,-0.00014442,1.438e-05,5.92e-06,-0.00205541,0.00049735,-0.00018556,0.00066962,-0.00072049,-0.00013756,-0.00045332,0.00058425,0.00025276,0.01094049,0.01125166,0.01178886,0.01134652,0.00014526,0.00212285,0.00099319,0.0007815,D
0.00071487,-0.01144428,-0.00019844,-4.848e-05,-0.00923504,-6.887e-05,0.00174173,-0.01011251,-0.00051908,-0.00279122,-0.00825491,0.00084125,-0.00020918,-0.00037014,3.708e-05,0.00531595,-0.00095342,0.00072126,-0.00189939,0.00047941,0.00016049,-9.1e-05,0.00184853,0.00036588,0.0114683,0.00923542,0.01027453,0.00875455,0.00042677,0.00544872,0.00196552,0.00188659,D
-0.00017431,-0.00576894,5.182e-05,-0.00103524,-0.00529749,0.00010341,0.01650794,-0.01127492,-0.00118749,-0.00215562,0.00039008,0.001592,-0.00027787,0.00177354,7.821e-05,-0.00030836,0.00123049,5.384e-05,0.00461444,-0.00036325,-0.00020888,0.00019863,0.00270156,0.00023461,0.00577181,0.00539868,0.02002613,0.00270801,0.00179688,0.00126968,0.00463343,0.00271899,D
0.00016478,-0.0048097,0.00011017,-0.00141631,-0.00571436,0.00029177,0.01178277,-0.00468446,-0.00097512,0.00045145,-0.00228149,0.00042836,0.00010938,0.00030943,1.882e-05,-0.00012292,-0.00013447,6.076e-05,-0.00152425,0.00212595,6.851e-05,0.00084099,-0.0008618,-0.00037537,0.00481378,0.00589449,0.01271726,0.00236485,0.00032874,0.00019206,0.00261681,0.00126129,D
0.00029381,-0.00264647,5.131e-05,-0.00076616,-0.00285632,0.00020468,0.01350825,-0.00398427,-0.00108951,-0.00044423,-0.00129657,0.00019726,4.162e-05,0.00069782,-1.899e-05,0.00020973,0.00092195,-2.809e-05,0.00055661,0.00022587,-3.69e-05,-0.00028893,0.00031772,-7.455e-05,0.00266322,0.00296436,0.01412566,0.00138468,0.00069931,0.00094592,0.00060182,0.00043587,D
0.00020249,-0.00136261,1.843e-05,-0.00046712,-0.00192399,0.00017838,-0.00072627,0.00041412,-5.997e-05,-0.0003251,-0.00081671,0.00010957,-2.946e-05,0.00041415,-1.061e-05,9.646e-05,0.00030075,-8.48e-06,-0.00459178,0.00141883,0.00033211,3.843e-05,0.00015479,-2.829e-05,0.0013777,0.0019879,0.00083819,0.00088584,0.00041533,0.00031596,0.00481745,0.00016198,D
5.127e-05,-0.00073103,9.65e-06,-7.249e-05,-0.00067792,8.798e-05,-0.00014936,-0.00011524,-0.00013605,0.00014017,-6.67e-05,-1.051e-05,-4.878e-05,0.00020374,-2.83e-06,0.0001273,0.00040196,-2.916e-05,0.0001861,-0.00017076,-2.454e-05,0.00015009,0.00024194,-3.874e-05,0.00073289,0.00068743,0.00023259,0.00015559,0.00020951,0.00042264,0.00025376,0.00028734,D
-0.00030892,0.0001098,9.31e-06,0.00013849,-8.705e-05,1.647e-05,-0.01405983,0.00198107,0.0013495,0.00030287,0.00033991,-0.00013886,-0.00011256,0.00026276,-1.1e-07,6.593e-05,0.00018464,-2.235e-05,-0.00434702,0.0006551,0.00046423,5.084e-05,0.00012707,-4.011e-05,0.00032799,0.00016441,0.0142627,0.00047597,0.00028585,0.00019733,0.00442055,0.00014262,D
-0.00034259,0.00011742,6.85e-06,6.848e-05,-0.00020638,-8.57e-06,0.00131687,-0.00054922,-0.00031466,-3.735e-05,0.000424,-0.00016285,-1.086e-05,2.46e-06,-7.9e-07,-2.258e-05,-3.849e-05,-8.08e-06,0.00496022,-0.00081622,-0.00053683,-0.00010975,2.713e-05,-7.74e-06,0.00036222,0.00021762,0.00146109,0.00045573,1.116e-05,4.535e-05,0.00505551,0.00011331,D
-0.00040963,-0.00241087,0.00015964,-0.00020051,-0.00192535,9.906e-05,0.00086255,-0.00019311,-0.00020324,-0.00158787,0.00102808,-0.0003373,-2.162e-05,-0.00081558,4.929e-05,-8.677e-05,-0.00055451,3.472e-05,-0.00014655,0.00011488,3.594e-05,-0.00050017,0.00019486,-5.627e-05,0.00245063,0.0019383,0.00090697,0.00192147,0.00081735,0.00056233,0.00018965,0.00053973,D
0.00662418,-0.00707936,-0.00056858,-8.427e-05,-0.00574947,0.00023422,0.01616484,-0.0038449,-0.00178969,-0.00164328,-0.00732987,-0.00032762,0.00226897,-0.00150596,-0.00023491,3.75e-05,-0.00123359,4.36e-05,0.00493622,-0.001178,-0.00051176,-1.787e-05,-0.00269612,3.12e-06,0.00971187,0.00575486,0.01671192,0.00751896,0.00273337,0.00123493,0.00510058,0.00269618,D
0.00740726,-0.00851237,-0.00050367,-0.00076748,-0.00845968,0.00031075,0.00092069,-0.00145163,-0.00017125,-0.00013919,-0.00702602,-0.00033897,0.00016661,-0.0003049,1.381e-05,-0.00014536,-0.00057664,1.628e-05,-0.00324344,0.00050921,0.00034435,0.00032002,6.465e-05,-2.41e-06,0.0112952,0.00850011,0.00172749,0.00703557,0.00034772,0.0005949,0.00330117,0.00032649,D
0.00682155,-0.00918154,-0.00033807,-8.583e-05,-0.00723633,0.00010617,0.00028985,-0.00479109,0.00011736,0.00103732,-0.0084258,-0.00014082,-0.00018894,-0.00021586,5.342e-05,0.00021988,0.00039463,-6.599e-05,-0.0002035,-0.00107724,9.31e-05,0.00037952,-0.00045154,6.392e-05,0.01144328,0.00723761,0.00480128,0.00849058,0.0002918,0.00045655,0.00110024,0.0005933,D
0.00089514,-0.00201611,-6.258e-05,-0.00012659,-0.00306682,-1.596e-05,0.00053769,-0.00138214,-8.813e-05,0.00102583,-0.00106257,-0.00011195,-0.0009407,0.00113737,4.373e-05,-6.47e-06,0.00066183,-1.938e-05,3.934e-05,0.0005411,-3.262e-05,-1.82e-06,0.00116877,4.58e-06,0.00220678,0.00306947,0.00148566,0.00148119,0.00147663,0.00066214,0.00054351,0.00116878,D
0.00012397,0.00127144,-0.00022069,0.00076459,0.00059309,-0.0001311,0.00104696,-0.00057738,-0.00015295,0.00056447,0.0002468,-1.868e-05,-0.00024876,0.0010605,-5.1e-05,0.00028748,0.00118062,-3.714e-05,0.00016428,0.0002596,-2.091e-05,-0.00014883,0.00042237,3.009e-05,0.0012964,0.0009765,0.00120536,0.00061635,0.00109048,0.00121568,0.00030792,0.00044884,D
0.0008612,0.00461222,-0.0005177,0.00046978,0.00145215,-4.282e-05,0.00184608,0.00265641,-0.0004312,0.00071848,0.00146259,-1.408e-05,0.00023782,0.00107767,-9.581e-05,-9.51e-05,0.00027711,2.848e-05,0.00025778,0.00104316,-8.976e-05,4.968e-05,0.00039219,1.48e-06,0.0047204,0.00152685,0.0032635,0.00162959,0.00110775,0.00029436,0.00107828,0.00039533,D
0.00084162,0.00325017,-0.00023936,0.00054754,0.00239589,-3.9e-06,0.00137934,0.00156981,-0.00021067,0.00100288,0.00232926,0.00027465,-6.31e-06,-0.00043937,8.979e-05,2.508e-05,0.00030443,1.255e-05,-0.00015056,-0.00035051,7.114e-05,9.174e-05,0.00027957,9.314e-05,0.00336589,0.00245767,0.0021003,0.00255082,0.00044849,0.00030572,0.00038806,0.00030863,D
0.00024421,0.00201284,-3.108e-05,0.00036621,0.0020587,3.2e-06,0.00055786,0.00053985,-3.291e-05,0.00106892,0.00191128,0.00021827,-0.00019271,-0.00039914,6.719e-05,-5.849e-05,-0.00010877,2.29e-06,-0.00026499,-0.00033224,5.734e-05,2.13e-05,-0.00013483,-1.819e-05,0.00202784,0.00209102,0.000777,0.00220073,0.00044829,0.00012352,0.00042883,0.00013771,D
-0.0005423,-4.145e-05,0.00028091,0.00050075,0.00158409,-1.752e-05,-0.00024882,-0.00092802,0.00032023,0.00106183,0.00160121,0.00015631,-0.00024579,-0.00064197,9.749e-05,4.204e-05,-0.00014831,-6.47e-06,-0.00025209,-0.00045871,0.00011035,-2.22e-06,-9.69e-05,-1.936e-05,0.00061214,0.00166145,0.00101275,0.00192764,0.00069429,0.00015429,0.00053492,9.884e-05,D
0.00025511,0.00075414,5.676e-05,0.0007877,0.00106943,-5.372e-05,0.00049336,0.00022075,0.00010499,0.00240415,0.00024122,0.00016661,0.00025723,0.00025664,-7.23e-05,9.256e-05,-0.00016602,-1.168e-05,0.00023941,0.00037057,-6.943e-05,0.00043301,-0.00043871,3.32e-06,0.00079814,0.00132929,0.0005506,0.00242196,0.00037049,0.00019044,0.00044661,0.00061642,D
7.19e-05,0.0004118,7.296e-05,0.00067217,0.00066544,-6.35e-05,0.00023998,0.00022882,0.00011818,0.00251376,-0.00076298,0.00026178,-5.91e-05,-0.00011043,5.23e-06,-3.727e-05,-0.00013032,-3.16e-06,-8.174e-05,2.6e-06,4.26e-06,3.536e-05,-0.00032393,3.07e-05,0.00042435,0.00094797,0.00035201,0.00264001,0.00012536,0.00013558,8.189e-05,0.0003273,D
-0.00483512,0.00046888,0.00061772,0.0004029,0.00044448,-5.099e-05,-0.01047141,0.00160282,0.00079173,0.0015858,-0.00054259,0.0001724,-0.00158291,1.841e-05,0.00017573,-8.686e-05,-7.128e-05,4.04e-06,-0.00345529,0.00044323,0.00021727,-0.00029934,7.109e-05,-2.883e-05,0.00489692,0.00060207,0.01062292,0.0016849,0.00159274,0.00011243,0.00349037,0.00030902,D
-0.00078658,0.00013554,6.524e-05,0.00017031,0.00031876,-4.799e-05,-0.00106233,0.00048389,3.35e-06,-0.00082159,0.00053524,-0.00013822,0.00130598,-0.00010753,-0.00017822,-7.503e-05,-4.056e-05,9.7e-07,0.00303519,-0.00036095,-0.00025432,-0.00077658,0.00034769,-0.0001002,0.00080083,0.00036457,0.00116735,0.00099025,0.00132246,8.529e-05,0.00306714,0.00085674,D
-0.00426936,-0.00063936,0.00064517,-0.00020196,0.00029297,-2.352e-05,-0.00819611,-0.00025656,0.0008054,-0.00098347,0.00068617,-0.00015479,-0.00055282,-0.000123,9.205e-05,-5.909e-05,-4.09e-06,3.88e-06,-0.00113235,-0.00011753,0.00012731,-2.569e-05,2.396e-05,-2.63e-06,0.00436491,0.00035661,0.00823958,0.00120913,0.00057377,5.936e-05,0.00114553,3.523e-05,D
-0.00011566,-0.00012166,1.789e-05,-0.00013273,0.00025608,-3.552e-05,0.00031293,-0.00061023,8.178e-05,-0.00071993,0.0007177,-0.00021246,0.00276913,0.00034513,-0.00041819,4.615e-05,-2.459e-05,-8e-06,0.00567269,-0.00023578,-0.00048242,0.00017569,2.102e-05,-3.845e-05,0.00016882,0.00029061,0.00069065,0.00103852,0.00282172,5.29e-05,0.00569805,0.00018107,D
-0.00292933,-0.00067524,0.00047001,1.033e-05,0.00014376,-2.534e-05,-0.00582099,-0.00057013,0.00065337,-0.00011987,0.00029347,-8.42e-05,-0.00036073,-7.097e-05,5.796e-05,1.834e-05,-1.44e-05,1.3e-06,-0.0007864,5.14e-06,7.328e-05,7.693e-05,-5.439e-05,1.644e-05,0.00304267,0.00014634,0.00588523,0.000328,0.00037218,2.335e-05,0.00078982,9.564e-05,D
0.00036421,-0.00020684,-3.394e-05,0.00022514,-7.326e-05,-2.666e-05,0.0004637,-0.00018449,-1.545e-05,-0.0044243,0.00203333,-0.00096099,0.00102923,0.00014638,-0.00015748,6.713e-05,-6.782e-05,-4.1e-07,0.00196397,0.00012051,-0.000209,-0.00134514,0.00054371,-0.000274,0.00042022,0.00023825,0.00049929,0.0049631,0.00105145,9.542e-05,0.00197873,0.00147651,D
0.00064702,-0.00017478,-3.527e-05,0.00011853,-8.213e-05,-1.848e-05,0.00070373,-0.00017723,-2.565e-05,-0.00306276,0.00130157,-0.00065247,9.123e-05,1.034e-05,-4.3e-07,-3.439e-05,-2.86e-06,2.64e-06,7.743e-05,2.34e-06,-3.29e-06,0.00043921,-0.00023605,9.952e-05,0.00067113,0.00014539,0.00072616,0.00339121,9.181e-05,3.461e-05,7.754e-05,0.00050846,D
0.00095029,-0.00025938,-9.771e-05,-0.00056555,-3.112e-05,-3.073e-05,0.00103742,-8.335e-05,-7.279e-05,-0.00260973,0.00116588,-0.00045251,9.783e-05,-2.729e-05,-2.014e-05,-0.00022067,1.646e-05,-3.95e-06,0.00010764,3.029e-05,-1.52e-05,0.00014614,-4.377e-05,6.45e-05,0.00098989,0.00056724,0.00104331,0.00289391,0.00010354,0.00022132,0.00011285,0.00016563,D
0.0006937,-0.00030845,-0.00010957,-0.00066901,-6.9e-06,-4.988e-05,0.00081989,-0.00012023,-7.598e-05,0.00314881,-0.00138122,0.00073913,-8.277e-05,-1.583e-05,-3.83e-06,-3.337e-05,7.81e-06,-6.18e-06,-7.017e-05,-1.19e-05,-1.03e-06,0.00185759,-0.00082165,0.0003844,0.00076705,0.0006709,0.00083213,0.00351697,8.436e-05,3.483e-05,7.118e-05,0.00206725,D
2.012e-05,-0.00046692,-0.00015016,-0.00109599,-0.00029194,-6.716e-05,0.00015765,-0.00027109,-0.00011652,0.00259687,-0.00192946,0.00075889,-0.00042099,-9.904e-05,-2.537e-05,-0.00026687,-0.00017815,-1.08e-05,-0.0004139,-9.429e-05,-2.534e-05,-0.00034496,-0.00034265,1.235e-05,0.00049089,0.0011362,0.00033454,0.00332302,0.00043323,0.00032105,0.00042526,0.00048638,D
-0.00050969,-0.00049551,-0.00020775,-0.0005002,-0.00057907,-8.024e-05,-5.517e-05,-0.00044134,-0.00011463,0.00032833,-0.00141478,0.00013654,-0.00017091,-9.22e-06,-1.857e-05,0.00019219,-9.262e-05,-4.22e-06,-6.865e-05,-5.492e-05,6.1e-07,-0.00073179,0.00016603,-0.00020076,0.00074059,0.00076939,0.00045931,0.00145878,0.00017216,0.00021339,8.792e-05,0.00077678,D
0.0007778,-0.00119684,-0.00015339,-0.00055268,-0.00069781,-0.00010736,0.00018928,-0.00036052,-0.00020779,0.00010854,-0.00129465,5.35e-05,0.00041532,-0.00022624,1.753e-05,-1.693e-05,-3.83e-05,-8.75e-06,7.886e-05,2.607e-05,-3.005e-05,-7.09e-05,3.875e-05,-2.679e-05,0.0014356,0.00089662,0.00045715,0.00130029,0.00047327,4.278e-05,8.832e-05,8.512e-05,D
0.00190135,-0.00091791,-0.00022204,-0.00018855,-0.00035071,-0.0001226,0.00158109,-0.00048595,-0.00025041,0.000861,-0.00090049,8.858e-05,0.00036243,8.998e-05,-2.214e-05,0.00011746,0.00011197,-4.92e-06,0.00044897,-4.046e-05,-1.375e-05,0.00024273,0.00012715,1.132e-05,0.00212296,0.00041663,0.00167293,0.00124902,0.00037409,0.00016235,0.000451,0.00027425,D
0.0027019,-0.00148309,-9.36e-05,-0.00048319,-0.00021149,-0.00011616,0.00156158,-0.00038608,-0.00023043,0.00106415,-0.00067716,6.347e-05,0.00025017,-0.00017662,4.014e-05,-9.208e-05,4.351e-05,2.02e-06,-6.09e-06,3.121e-05,6.24e-06,6.348e-05,6.979e-05,-7.85e-06,0.0030836,0.00054008,0.00162502,0.00126293,0.00030886,0.00010186,3.241e-05,9.467e-05,D
0.00209711,-0.0007301,-0.00018483,-0.0003236,-6.126e-05,-8.201e-05,0.00202835,-0.00061363,-0.0001888,0.00119338,-0.00069044,9.805e-05,-0.00019509,0.0002429,-2.943e-05,5.148e-05,4.846e-05,1.101e-05,0.00015057,-7.34e-05,1.343e-05,4.169e-05,-4.28e-06,1.116e-05,0.00222825,0.0003394,0.00212753,0.0013822,0.00031293,7.155e-05,0.00016805,4.337e-05,D
-0.00471822,-3.192e-05,6.249e-05,-0.00036711,-9.687e-05,-1.754e-05,-0.00246643,2.224e-05,7.384e-05,0.00038663,-0.0002878,1.906e-05,-0.00109925,0.00011261,3.989e-05,-7.02e-06,-5.74e-06,1.04e-05,-0.00072496,0.00010256,4.236e-05,-0.00013012,6.494e-05,-1.274e-05,0.00471875,0.00038008,0.00246763,0.00048236,0.00110572,1.38e-05,0.00073341,0.00014598,D
-0.00531851,0.000834,3.55e-06,-9.565e-05,-1.771e-05,-4.33e-06,-0.00192126,0.00019424,4.638e-05,0.00032046,-0.00017112,5.384e-05,-0.00012772,0.00018424,-1.254e-05,5.776e-05,1.684e-05,2.81e-06,0.00011599,3.659e-05,-5.84e-06,-1.408e-05,2.483e-05,7.4e-06,0.00538351,9.737e-05,0.00193161,0.00036725,0.00022453,6.023e-05,0.00012177,2.948e-05,D
-0.00083862,-0.00039314,0.00012905,-5.936e-05,5.94e-05,-1.61e-06,-0.0016356,0.00025218,5.919e-05,7.664e-05,6.314e-05,4.604e-05,0.00047658,-0.00013055,1.335e-05,3.86e-06,8.2e-06,2.9e-07,3.039e-05,6.16e-06,1.36e-06,-2.594e-05,2.492e-05,-8.3e-07,0.00093515,8.399e-05,0.00165598,0.00010946,0.00049432,9.07e-06,3.104e-05,3.598e-05,D
0.00224931,-0.00063627,8.002e-05,-4.92e-06,0.0001947,-1.37e-05,-0.00014314,0.00023641,1.646e-05,3.784e-05,0.00019886,5.757e-05,0.00099611,-7.843e-05,-1.582e-05,1.756e-05,4.365e-05,-3.9e-06,0.00048144,-5.08e-06,-1.378e-05,-1.252e-05,4.378e-05,3.72e-06,0.00233894,0.00019525,0.00027686,0.00021046,0.00099932,4.721e-05,0.00048166,4.569e-05,D
0.00221928,-0.00055281,-8.649e-05,-4.92e-05,0.00028312,-2.145e-05,0.00299454,-0.00103248,-0.00015753,0.00025255,0.00015874,9.18e-05,-9.69e-06,2.693e-05,-5.371e-05,-1.428e-05,2.852e-05,-2.5e-06,0.00101215,-0.00040932,-5.613e-05,6.926e-05,-1.294e-05,1.104e-05,0.00228873,0.00028816,0.00317145,0.0003121,6.086e-05,3.2e-05,0.00109323,7.132e-05,D
-0.00468723,0.00107335,-0.00013938,-0.0001395,0.00046043,-3.605e-05,0.00303997,-0.00120379,-8.631e-05,0.00020931,0.00037679,8.247e-05,-0.0022279,0.00052457,-1.706e-05,-2.913e-05,5.72e-05,-4.71e-06,1.466e-05,-5.526e-05,2.297e-05,-1.395e-05,7.034e-05,-3.01e-06,0.00481057,0.00048245,0.00327078,0.00043884,0.00228889,6.436e-05,6.162e-05,7.177e-05,D
